lat,lng,demand
0.396444015,101.0295317,12807
-7.566504599,110.8175312,229889
-7.60993483,110.6563326,6519
-7.339551129,110.5059146,1712
-6.527666852,106.3814779,23422
-6.251879782,106.2945202,3864
-8.013889979,113.8322562,27258
-8.236894314,114.1938555,19653
-0.968340025,100.395907,4032
-0.309913521,100.3825146,653263
-8.022528559,112.1062339,18418
-7.414506905,109.6887433,33317
-7.423888595,109.2193386,118
-7.380237272,109.7473692,1820
-7.327039597,109.3518524,1967
-7.691754152,109.3983961,16963
-7.412606629,109.2219794,200
-7.427163259,109.2341299,115865
1.732198223,98.78757687,37051
-1.649743186,103.6361647,3937
-1.489527303,102.4469306,24488
0.054991782,111.4987775,7267
-3.789345736,119.6477552,876
-2.51269149,120.8118567,63891
-5.163908863,119.4240633,501883
-4.55630691,120.3311606,9168
5.4724,100.5385,2808
3.2029,101.6647,1253
2.207,102.2545,1772
3.2178,101.6919,5018
3.1549,101.7412,11091
-7.876649877,110.6284702,14900
-7.58587714,110.2777948,112615
-8.53217345,115.1279518,10688
2.640111546,96.129879,21021
-0.917451329,116.7711561,1930
-1.236802892,116.8268359,18466
0.134675591,117.4888092,10663
-2.841052636,112.9701818,5466
-2.539832667,112.9576438,196632
-2.747432997,114.2587589,3995
-6.255678137,106.9865743,196786
-6.262661131,106.9443295,2065
-3.4366219,102.1962939,23988
-3.79231,102.25639,4920
-4.54845784,120.3832654,4214
-4.345039489,119.8854527,7257
-6.893368145,106.8018742,108142
-7.268148324,107.1228928,10144
-5.148548422,119.4212755,15108
-2.552993384,120.346329,69769
-3.055438473,120.2114645,636255
-7.6407798,112.9060278,18820
-7.657922536,110.7411919,30472
-7.522197763,110.5985423,6686
-7.822074545,111.1813211,19234
-7.550984627,110.774548,2681
-8.044685732,112.7604231,8314
-5.47038492,122.5956373,21313
-4.005781352,122.5526961,904
-6.172235734,106.7906484,2092
-6.314291994,106.8680751,1850
-6.276609416,106.7963286,2312
-8.31587729,116.2285436,17388
-6.852967181,108.6529258,2843
-7.009662158,108.4050967,1310
-6.690616929,108.5368277,30411
4.026252607,124.8491803,885
0.536991541,123.0581197,106161
0.905311355,123.2696253,3130
0.5555008,123.0812465,14947
-3.31139805,114.5703026,3182
-3.283827196,114.5769917,2483
-0.496547604,117.1079295,39302
0.512912233,101.4302057,801798
0.524533586,101.4457361,393963
0.815803071,100.6385868,9301
-0.436174201,101.7306387,3909
1.076806365,100.5303795,5619
-7.361154055,110.6427901,40389
-7.548407836,110.7716479,350
-6.332634169,106.6710163,2521
-6.115250734,106.1410828,113
-6.240266736,106.8114087,1506
-6.219376763,106.7554511,9754
-6.209359845,106.8974569,47299
-6.22210898,106.875072,37566
2.97448729,99.0654156,1922
2.9142904,97.49684216,2306
3.076083909,97.34005896,750
3.356668026,99.38145917,41830
-3.66018269,114.727571,237
-6.4624083,106.8590167,3532888
3.602533084,98.72998512,23690
3.5338668,98.7644656,9831
3.572323379,98.70705754,19133
3.641660823,98.97981848,2087
-2.952601628,104.7412915,161446
-2.998541437,104.8110081,960
-2.928412371,104.7840692,56032
-3.272512151,103.824039,1858
-2.994196243,104.7913435,79044
-6.883452782,110.9892663,1094
-6.106201666,106.133384,408536
-6.283279181,106.6658177,28215
-6.025396524,106.0702418,1159
-6.575152918,105.9965621,444
-7.143149485,109.158449,8813
-7.090364491,109.0283093,15549
-6.9165305,109.6586657,296
-6.569593703,106.7989041,1146725
-6.603776363,106.8085814,75513
-6.391100668,106.7945689,69
-6.582414268,106.6605746,1451
-7.5243521,108.0836325,698
0.8052053,127.3814427,156
-6.963424471,113.7842558,10137
-7.540913915,112.5633767,49982
-7.254951968,112.6400666,21647
-7.227486421,112.7606799,9884
-6.931187493,110.2036117,5786
-6.985520163,110.4555049,366719
-6.982238557,110.3965899,22311
-7.140577927,110.4278093,561
4.2678,113.9692,10325
-7.373425211,108.1430036,3196
-7.346541421,108.1155212,13498
-5.412512097,105.2656829,66563
-5.459456655,105.5659285,157
-4.492585012,105.238213,1336
-7.16251461,107.6901585,1306
-6.915636658,107.6492615,61519
-6.870495982,107.6229496,4489
-7.2332897,112.7494053,1198
-7.1518113,112.6519375,11181
-7.079304104,113.2532259,6868
-7.282135078,112.7176276,20157
-0.88310772,119.8807382,6732
-2.112553221,121.2935833,23688
0.777587833,120.487393,4526
1.078732246,120.8026947,2536
-0.899228493,119.8510747,205816
-0.997105929,119.8788285,17162
-8.122454376,112.3674667,24941
-7.584672153,111.8756485,9982
-7.711120223,111.2476152,3251
-7.936038134,112.1733959,4457
-7.819145511,112.043873,80382
-7.497073914,111.2000448,30989
-6.753458669,107.3765174,9648
-6.721533025,108.1109318,772
-7.035719135,107.7662819,4029
-0.912930761,100.4195484,14570
-0.588786118,100.2864894,13615
3.168216,100.6614885,12669
-0.357633116,100.5665905,2097
-1.257596053,100.8903344,4200
-8.23135,114.35452,448
-8.287383748,113.9798445,25494
-8.183316534,106.7610586,1453
-1.281548231,100.5225363,17298
-0.948379373,100.3789937,112263
-0.963336987,100.38042,29574
-0.910250023,100.3502713,53408
-0.485687564,100.6538564,2828
-7.396243486,109.2315243,5364
-7.503993843,109.986866,5694
-7.362807824,109.7601327,175
-7.734983221,109.5965124,46336
-7.288741591,108.7704603,137537
-7.355794486,109.6879292,3925
-7.682089667,109.4846778,11461
-7.660904458,109.5086659,18973
-7.294752327,109.4246268,6532
1.226527718,99.8265144,39403
2.9475864,99.7711381,63
1.376362063,99.27043407,114515
1.377261833,99.26998098,57045
-2.0485291,101.4034752,19600
-1.717028043,103.2690902,38720
0.214962282,110.4181893,8077
-5.153805962,119.5310615,15426
3.1729,101.7334,7146
6.4312,100.2056,4904
3.163,101.6753,1047
3.2277,101.6017,1450
4.8263,100.7717,1196
-7.813942705,110.3871267,16655
-7.81135611,110.3967861,927
-7.688185586,110.3556798,3994
-7.444874113,110.2240721,6911
-7.283214216,110.0986032,38385
-8.362181688,115.6167682,16191
5.117165134,97.20788615,20946
5.474250311,95.40864037,6755
4.303092424,98.07678691,2050
5.550663132,95.34885338,8867
-2.700138529,111.1811186,21372
-2.677669489,111.6278745,357
-6.516781579,107.1331886,6313
-6.249461421,106.9933696,258
-3.807943765,102.2815146,53972
-4.019026173,103.2482517,23748
-4.595685647,103.1617617,931
-3.748610285,102.4228548,759
-3.1663207,102.9471922,2
-4.168013253,119.6249921,18358
-3.418144793,119.3197848,19543
-3.342734498,135.5319133,11546
-4.128910111,120.0305128,86918
-3.565675766,119.7713842,23497
-3.827752,119.649475,522
-7.6325089,112.9107547,287
-7.8570971,112.5026303,352
-7.969478785,112.6168798,731
-8.039484867,112.6636293,3
-7.873165317,112.5304274,46981
-8.426521561,115.2480989,15977
-5.459916723,122.5940185,493
-6.2903563,106.84747,26494
-6.201849251,106.750905,23160
-6.103195233,106.7137287,3800
-6.17216888,106.8023214,37278
-6.197422131,106.8187312,28968
-6.270287682,106.8683556,42079
-6.263291118,106.7587891,13699
-2.100920085,106.1254741,7610
-1.335870228,127.6391795,14496
-7.268627023,111.6128182,2987
-7.252073152,112.7342981,14018
-7.309593353,112.7032533,7284
-7.471907745,112.4475097,7183
-6.90111735,112.0613119,51839
-7.066261177,113.4861257,8559
-6.632520951,110.6972368,13259
-6.969842405,110.298529,126207
-6.902366113,110.8187812,43807
-6.607937381,110.7173041,17865
-7.003296755,110.4489512,705
-6.755129216,111.0388614,98881
-7.133559753,110.4129359,8686
-6.744723922,110.8372437,29465
-6.662162473,111.0839453,13408
-7.35815,108.56327,81
-7.353133858,108.3060189,57431
-5.393583199,105.2072695,238306
-4.975404096,105.4997015,5513
-5.418966683,105.2631284,42287
-6.915598265,107.5448616,59011
-7.184343451,112.359086,3179
-7.258504,112.735315,4510
-1.808640135,119.3969857,23597
-0.882572352,119.8343218,1133
1.048403751,103.9820197,633
1.143802437,104.0165525,589
-7.980368001,112.0604981,22559
-7.70352126,111.5304189,3249
-7.8681472,111.4697574,34
-7.292129149,110.338914,1665
-6.875637177,107.5409139,38565
-6.61599525,107.4080398,8537
-0.503930424,100.571285,1917
-0.9283382,100.4600859,787
-0.799396182,100.6657179,20350
-0.20014595,100.6072625,638
-0.6261235,100.1524755,85
-0.2024909,100.6465503,546
-0.939564002,100.4093328,3341
-1.059816886,100.7831246,46186
-0.215535542,100.6274313,5961
-0.868489339,122.120111,4504
-7.70331432,113.9567117,2309
-8.129837381,113.809811,25848
-8.232543819,113.304448,18610
-7.69113,114.06337,1279
-7.807719491,113.4899277,7040
-0.9490492,100.4004463,361
-7.425947346,109.2465446,148158
-7.506809227,108.7790649,1633
-7.400192206,109.3663225,17519
-7.421962661,109.8948048,9661
2.988656426,99.79984527,127
1.8916038,98.6578235,558
2.097159332,99.82790297,47348
-1.1756589,104.0903267,12453
-1.66135774,103.6007671,224164
0.9096088,108.9901884,1015
0.0794398,111.4831993,696
0.910142415,108.9983994,93447
0.020425084,110.8912261,23391
4.7969,100.7934,4906
3.6739,102.5212,1897
2.8239,101.687,6103
-7.820259635,110.3548872,2811
-7.584123636,110.2360984,3412
-7.895814066,109.2584433,742
-8.541645273,115.4039343,15895
-3.381862072,112.5511489,22891
-6.223139695,106.9030726,14657
5.467793907,95.38417235,5247
5.381458481,95.9579297,44059
5.1032926,97.2552855,295
-3.797918923,102.280017,571
-4.5466292,103.0704569,1527
-3.407295529,119.3140377,60117
-7.460146217,106.7610586,11299
-7.6813747,110.6133417,10
-8.162331533,110.9526196,2121
-7.367438691,110.557721,65
-8.665921674,115.2145571,237156
-5.46726789,122.60538,57466
-5.476968335,122.5830071,109595
-6.292106734,106.8268446,250
-6.957788719,107.5798989,11839
-6.132980931,106.7188543,4673
-6.841360666,108.8055748,21085
-6.763891484,108.5126407,32847
1.434724393,125.1297935,6104
1.465078597,124.8349708,1216
-1.202720946,116.9808145,335
2.149308727,117.5406701,4532
-1.022190367,117.0084635,16597
0.5357801,101.4537767,3570
-0.343094591,103.1365642,99445
-7.5481849,110.7512002,234
-7.5400534,110.7214191,1899
-6.271194267,106.4233816,60556
-6.18242137,106.8654147,645
-6.114187657,106.7096717,163790
3.561656968,98.64495599,30183
2.365331457,99.13544894,3048
-3.348817683,114.6016559,377
-3.798951978,114.7716432,61363
-2.193775894,115.3984735,1533
-3.322580939,114.5878165,179852
-3.316954029,114.5806542,28570
3.575453117,98.68074212,71972
2.958074584,99.06519554,228027
3.608322014,98.49563246,32563
3.54047674,98.7345124,23171
-7.070364577,110.4324215,9316
-7.264348635,110.3519494,3608
-6.087180189,106.626992,1987
-6.245117292,106.699329,58045
-6.8786593,109.0530062,423
-6.892330957,109.6753946,423170
-2.67278162,106.3914388,10180
-2.033456278,106.1076098,40
-2.135191932,106.1133342,105703
-2.863624756,108.2666891,11632
-7.159536008,108.1508254,64352
-7.32609706,108.3656557,1147
-7.32563478,108.2182008,711
-7.373017956,108.5396929,22755
-7.368586422,108.0913155,1215
-7.231223472,112.0608097,14866
-7.222919924,112.7560306,5147
-6.902384041,113.2799847,21396
-7.186392035,111.934024,25227
-6.900090822,112.4527912,2259
-7.25918852,112.7584029,7604
-7.245464201,112.7479426,2084
-7.338486631,112.5498836,1828
-6.726684841,111.2963452,1932
-6.772102438,111.5444789,758555
-6.611765686,110.6853902,485
-6.804822498,111.095214,28875
-6.987665495,110.4483441,4431
-7.024021436,110.4512359,24055
6.5407,116.8224,643
-7.185015638,108.1757661,3698
-7.644507589,107.7310018,53925
-5.400240159,105.4176292,8487
-5.443642614,105.2799292,7545
-5.175244778,105.7017232,40545
-4.8691084,104.95866,406246
-6.491020615,107.5774159,365
-6.542101533,107.4426166,171
-6.933912527,107.6061087,22411
-6.970509549,107.7819619,47740
-6.913401778,107.6159433,82878
-6.921498025,107.5699162,24776
1.13571399,104.0103598,11678
0.995741378,104.3517617,26779
-7.946616859,111.4855795,2652
-7.482989463,112.2404865,839
-8.123756621,112.1955178,1706
-7.622546185,111.2942836,6170
-7.546110026,112.2288853,22239
-8.077054042,111.9142853,11572
-7.690871692,111.4203611,38263
-7.909761774,112.0419261,22554
-7.396165604,108.9939338,8171
-6.356136849,107.6577586,30927
-6.283223489,107.8766992,18886
-0.3017968,100.3715183,255
0.2178308,99.7734205,387
0.850904386,99.56179888,337
-0.996028446,100.4346975,1793
-0.464620163,100.4002435,43750
-7.985124125,113.9191018,4079
-7.86209106,113.7456541,379
-8.262441569,113.651198,13718
-0.6221213,100.1199405,2385
-0.7833258,100.6630469,137
-7.788668386,113.4141972,383
-7.937643173,113.3789477,2773
-7.236276165,109.2929612,3847
-7.468287084,109.4354748,46159
-7.344382455,108.8299793,15294
1.474794909,99.7784078,116
1.516244612,99.63745079,3237
-1.592854578,103.6221962,38787
-2.501989538,102.7126534,21296
-1.7350333,103.2766494,15362
-2.390108776,101.9198314,6617
-1.43774401,103.4757682,30556
-0.022591206,109.33542,116671
-0.120669159,110.2878778,13169
5.356185701,100.2309917,25531
5.500243446,100.443224,14617
5.32637839,115.70639,1952
5.253480299,116.2352021,4352
6.008213404,116.161216,25385
6.431421984,116.8019376,4311
4.830527631,101.0943739,13207
5.433849038,101.2959548,5948
6.05882211,117.3373956,1324
5.408136504,118.191699,3042
6.3165634,116.5136822,1976
-1.004018171,135.8443163,1730
-3.985690812,138.2710021,11
-5.986636153,140.3663921,205
-5.36887659,138.5602329,195
-2.471774034,139.0030127,212
-1.818875288,124.7406458,38
-3.805212167,136.4927514,105
-2.003019595,133.3083826,213
-8.688686171,121.2730171,619
-3.133481507,128.353495,175
-6.195622203,134.4505118,214
2.316563774,128.4483525,535
-9.547692257,119.6656256,312
-3.332033165,140.6832536,312
-3.536363693,136.7447472,164
-3.376595952,135.5843793,673
-0.900008633,130.5744076,67
-4.517330137,140.5326258,147
-7.584251748,131.367897,101
-0.224552718,104.5270919,25
-1.716643769,132.1510839,59
-0.806715778,132.7511196,5
1.364131526,127.5896544,31
-7.825395209,127.3235943,14
-5.674723658,132.8904491,5
-4.140299575,136.3846168,27
-4.016900104,135.667608,10
-2.82266702,134.3743997,4
-6.495333949,139.399014,64
-0.732096652,135.5646556,14
-3.569632909,126.5527554,36
-4.489131816,139.6032541,11
-3.81388009,139.458622,5
-8.453295925,118.7257753,15533
-8.593407924,116.1199413,10849
-8.503766823,117.4292459,442
0.894809998,123.3106226,93
-3.320660917,114.6176701,124982
-2.932908183,115.1548297,32689
-0.66385951,117.2308082,2738
1.666598356,101.4636231,24268
-8.077399896,111.2542281,5024
-7.56805832,110.8208129,15554
-7.547885676,110.8414815,65428
-6.71285716,105.7056482,4298
-6.161181266,106.8325412,8823
-6.276149344,106.8003669,68971
3.553615747,98.68764867,104973
3.614865721,98.49437017,22831
1.217794005,102.1262157,13395
-2.420033483,115.2612269,396852
-2.986529725,114.7607061,1385
-3.815149931,114.7808334,23352
-2.589308292,115.376128,4446
-6.584396427,106.8070514,38207
-6.556800009,106.8257158,568
3.527223029,98.38561643,9769
3.518249922,98.63169343,17697
3.588359699,98.64787359,9286
3.55267451,98.67544109,2155
3.681938575,98.65514914,127038
-3.874702739,105.0165979,3630
-3.760220641,103.8014811,56839
-2.997150562,104.7308037,6918
-3.335815891,103.8918396,1283
-2.9809141,104.768802,52
-6.985282697,110.4158665,709
-6.767650843,111.0534378,453
-6.966996401,110.4050372,12322
-6.30505,106.10793,374
-5.365803842,105.2366848,2752
-6.058946855,106.2659349,9295
-7.070306238,109.8274318,3746
-6.946039848,109.1666087,592466
-6.947873064,109.6959964,15812
-7.019598103,109.6869322,22438
-6.495755943,106.8537874,62947
-7.099376215,107.957937,6284
-2.68979721,108.0740013,34754
-6.899272926,111.9858133,923
-7.048425835,112.3902755,3031
-7.264678056,112.7388045,30247
-6.782586156,110.87834,6529
-7.10313,111.2482,1748
-6.941754838,110.899294,9139
-7.16779721,110.4110197,3962
-6.972124894,111.4110027,19174
1.6629,111.2076,1108
2.2086,111.6,6827
-5.436260857,105.2712705,5619
-7.085168326,107.5616408,12285
-7.311624985,112.7307938,24736
-7.337705744,112.7881918,1871
-7.175939914,112.4073654,806
-1.348986882,120.640443,8800
-2.522676751,121.9566676,41872
-8.05822,111.70325,1319
-8.169733994,112.2184761,83158
-7.803760496,111.6323311,1690
-8.049534234,112.2572568,16416
-7.826459494,112.0124923,81280
-8.044211327,111.7108949,1550
-7.880697935,111.4092768,14734
-6.679561984,107.5810512,860
-6.954545385,107.6762162,50625
-0.863468986,101.3802463,19130
-0.843395166,100.3308844,17586
-8.023371625,113.7777903,4078
-8.095129582,113.2038644,7650
-8.164319944,113.6976565,7642
-0.209917727,100.6444088,357
-7.634290103,109.0972896,9431
-7.607572466,109.5070939,20170
-7.442174273,108.9471174,272
-7.296563203,109.9206879,18140
-7.353905095,109.3416442,3638
-7.394413684,109.699794,117311
2.898868585,99.71022195,23064
2.9841473,99.6654076,20
-2.136266574,102.8159573,1627
-5.105960044,119.5059052,552663
-0.889598241,112.75094,30668
4.6124,101.076,495
3.0645,101.4786,17077
2.2019,102.2518,4751
3.1451,101.6945,1287
4.6105,101.1045,717
5.6111,102.5729,2148
3.0094,101.7755,20469
-7.256389759,110.1880907,11448
-8.53140905,115.3979428,46674
-8.702332102,115.2311553,507
5.205858423,96.36862911,1933
4.142766674,96.14487542,30159
5.217469704,96.84825667,6486
5.545681982,95.34117175,10615
5.53243822,95.33625238,6987
-0.500968038,117.1557667,85154
-2.454489103,111.9380798,27204
-2.531081636,111.7437547,18014
-6.2180079,106.9664924,16
-3.836032016,102.3095928,71
-5.16096,119.4164224,83133
-6.913601103,106.9025507,8217
-6.94813989,107.0167768,1672
-4.820779008,119.5435982,5935
-7.870253373,112.5190791,380
-7.5795705,110.8130836,454
-7.705507096,110.885584,1101
-7.72697871,110.6754009,22348
-1.616676828,102.3501527,37229
-3.860159045,122.0524465,794
-4.025392661,122.990594,7523
-4.9423344,122.5018807,304
-3.854581846,122.0485076,2601
-6.24834498,106.9075011,18336
-6.335764551,106.8811531,2625
-6.295679774,106.9010944,269
-8.546769252,118.4302823,195
-8.6580399,116.553029,740
-8.6215287,116.6054307,437
-8.73286177,116.204807,8286
-6.71050517,108.5542218,47758
-6.326927427,108.3302182,4045
-6.940690401,108.6029599,1545
0.474856384,121.9386602,29483
0.563415534,123.0501561,337
0.773871974,127.3746465,19437
0.874300569,124.0287646,691
1.201089199,124.7888616,7008
-3.310384133,114.5942261,51448
-3.341201805,114.6252075,98733
-3.85998643,114.658297,1892
-3.383258763,115.9453104,4157
-0.237844708,115.6944695,71169
-0.372032433,102.5408357,52739
-7.711564073,110.5895335,479
-7.7149011,110.5786116,171
-8.205626865,111.102029,1202
-7.472335751,110.38892,213
-7.55505634,110.8067699,17830
-7.567653495,110.8358581,176014
-6.218782372,106.3522963,51626
-6.292285596,106.7973369,27645
-6.272195249,106.874587,113
3.782767388,98.68436373,12461
3.65798368,98.6827656,16401
-3.346877887,114.627348,19105
-2.586095224,115.3808618,18104
2.957076962,99.06484906,45855
3.595767167,98.64318683,17620
3.632524708,98.68937948,13930
-4.31352,104.34687,259
-3.749947665,103.7987984,5419
-3.659573912,103.7747847,84907
-6.174889178,106.6334262,332759
-6.203974078,106.6103,77635
-6.900828487,109.7280027,13571
-6.978690602,109.6328135,3505
-7.343307818,108.2250574,234678
0.7823029,127.3842741,8769
-7.233887891,111.4429271,5500
-7.12018,110.41661,696
-7.104369061,110.9103251,20216
-7.057169206,110.5678395,35391
-6.801998319,110.8367808,2103
-6.98422,110.36867,69
-7.085525978,110.9034251,1649
-6.9190581,110.2007448,152
-5.049404609,104.3848245,3396
-5.4064465,105.2594866,2456
-5.474272492,105.3140175,468
-4.9663686,105.2602434,20
-5.412944079,105.2627533,86288
-6.641707666,107.7408015,630
-6.906619345,107.5933491,8510
-6.839292807,107.8383369,166
-7.268611473,112.3649195,11489
-7.243757861,112.72451,64041
-7.419168259,111.4416068,6701
-7.653959583,111.3288198,1552
-6.949237787,108.0923461,12184
-6.694932321,107.4573673,2437
-6.993545853,107.561813,411855
-0.913723786,100.3651025,246362
-0.947710325,100.3584559,503060
-7.92587679,113.8248327,23010
-7.822571494,113.9712164,3477
-8.214081087,113.1161273,34386
-7.353066407,109.9146958,35283
-7.608853535,109.513041,55462
2.968711836,99.81325744,21502
2.096889691,99.82441028,258
-1.604038157,103.5936569,63760
-2.138175054,102.4549198,19541
-1.521668578,102.7106091,28619
0.3681214,108.9635032,5155
-1.848430898,109.971858,14542
-4.540773967,120.3116316,42124
-3.452519122,119.4109043,306
-3.550198945,118.9555041,3196
-4.035664448,119.6261694,4835
5.3653,100.3067,1363
3.1296,101.6274,1536
-7.651363827,110.4521438,13308
-7.930990982,110.6742759,272
-7.840327836,110.3160565,4439
-7.265705672,110.1414273,7356
-7.660846671,109.9361111,6736
-8.687485576,115.2495577,8156
-6.340290705,106.9690816,11
-6.271692647,106.9817623,45149
4.137368109,96.12965103,353
5.193245637,97.00316269,3662
4.759679484,96.7637032,1767
5.380400571,95.91031805,11569
3.29133,117.58967,589
-0.56932201,117.2601652,6122
-4.468171704,102.9073703,5583
-5.151799886,119.4260222,63477
-5.555526436,120.1829096,2385
-3.09823465,119.8548462,69141
-1.8832098,136.2385881,12818
-8.115527254,111.1574888,9823
-6.198304336,106.8891454,144979
-6.192836262,106.677721,5002
-6.237085955,106.7782878,6661
-8.914968573,116.7510597,12454
-8.700476221,116.2786797,138399
0.878019306,123.548842,3777
0.4990287,122.0741664,1748
0.667146915,124.9322557,192360
0.57486565,123.0527409,875
-0.521129596,117.0198769,11603
-0.503744072,117.1897752,80239
0.526262471,101.4234234,715
1.125844029,102.1592661,3712
-7.611029246,110.9660485,5068
-7.985029353,111.0010577,6419
-7.408034259,111.1133435,28444
-7.5559465,110.8367774,2
-6.225163373,106.7105561,2053
-6.152489466,106.8154751,1587
-6.190162533,106.7985429,81521
-6.3030667,106.8787317,8762
3.529123605,98.6507726,1676
-3.698465842,128.181342,42761
-3.020218043,115.9910235,6376
-2.506465296,115.4497156,34779
-3.327856096,114.668502,129
3.501610389,98.68204107,33886
-4.111295025,104.6509377,170243
-2.989737328,104.7758687,1696
-6.977786121,110.42027,11469
-7.159658786,109.3162919,3766
-6.852974312,109.155231,2391
-6.325101176,106.7864613,19412
-6.421924423,106.8856379,78
-7.306130076,108.2580486,5239
-7.317020681,106.8530263,209
-7.259911604,108.1621967,10023
-7.173247887,108.4161804,216
-2.141908104,106.1027262,120482
-7.284157013,112.707448,114030
-7.34304887,112.7561083,326423
-6.823773125,110.836596,30373
-7.039654366,110.3218516,266
-6.92178914,110.1965568,35832
-6.714880779,111.3470644,333
-7.677203536,108.297016,5339
-5.0317938,104.0770365,1035
-4.821090225,104.8771634,6258
-5.4692188,105.5471335,96
-4.841402175,104.884686,1641
-6.867837278,107.5739916,1900
-7.2183917,112.7280133,2742
-6.889182876,113.7375006,6521
-7.313688464,112.6963285,4049
-6.893293532,112.0487605,155974
1.03819984,120.8141737,129085
-1.563073967,119.3287992,5160
-0.922159911,119.862477,42354
-7.414870478,111.4400526,34223
-8.093272962,111.9479355,1129
-8.131988348,112.4284793,3384
-7.625631637,111.91332,24980
-7.813642529,111.9929018,2329
-6.890362477,107.5980569,10557
-6.8878911,107.6578827,649
-6.913788951,107.7020579,4726
-6.867837278,107.591084,19169
-0.650684626,100.2220541,9116
-0.951721656,100.3729374,10182
-0.23550969,100.6405062,1320
-7.75569998,113.1751424,4129
-7.754599481,114.2784833,40452
-7.739290936,113.798859,4556
2.983072786,99.6358576,74042
-1.609836027,103.585968,3656
1.0364948,109.6026756,291
3.0832,101.6407,1513
3.0799,101.5334,9716
4.9872,115.9241,1098
3.1682,101.5271,2679
3.1042,101.6128,4554
3.1876,101.7102,10249
3.11,101.5538,1646
-7.680369705,109.3595606,5117
-1.801144989,115.1519025,16204
-6.245247013,106.9461376,434
-6.245700181,107.0245046,34702
5.172725035,97.14535563,57705
5.125675429,97.13732668,73807
5.124803041,97.25000137,3266
4.501365051,97.9545159,31627
5.351296329,95.95448548,72998
5.5661316,95.3500535,1627
5.3734,95.8452,4370
0.117794403,117.4846562,33512
-3.825478341,102.3847626,753
-4.022404817,103.2467967,1383
-6.8276,106.73618,6609
-5.138994659,119.4346882,8866
-5.165858531,119.4094227,54409
-7.445393036,110.9725153,550
-7.866548594,113.3208712,81466
-7.051971797,113.2562795,107091
-7.452056514,112.701353,133009
-7.801371328,114.0513583,57653
-6.967342907,114.4050402,74824
-8.161903589,111.6262898,86512
-6.953145289,111.8914945,138219
-8.113233842,111.8871881,59915
1.012034558,109.564411,1336
0.835254561,112.8108461,3420
-1.632989902,110.6138781,36908
-0.025224692,109.3314103,142427
-0.386733959,109.5374727,32675
0.516555293,109.7711741,10346
-0.632631354,111.727595,7101
0.268675006,110.4320736,24837
-0.003881048,110.9513183,6989
0.092629117,112.0715489,13043
-2.319134544,115.6421736,5448
-3.31825311,115.0883792,25066
-3.090287283,114.6261079,11168
-2.728279324,115.2068468,9275
-2.603499898,115.5021358,9074
-2.442073199,115.1570773,6707
-3.476444375,114.8183881,43347
-3.329345778,114.5919136,87008
-2.986792424,116.0653802,15146
-1.88597974,115.5164971,13122
-3.447339226,115.6545901,29174
-3.818817754,114.903395,16682
-2.924664735,115.0478271,10366
-1.801799075,114.9240842,6420
-1.978168857,115.1596547,5315
-0.933057284,115.1347264,8212
-1.025638258,113.5331432,4505
-1.747540495,114.2979336,7119
-1.699572142,113.0595823,12830
-2.018430778,113.7690444,91174
-2.064868079,112.7129433,2220
-1.801107066,111.4066723,6447
-0.030912451,114.2790958,6308
-2.715908261,113.9552381,4409
-2.282617795,112.1760455,7539
-2.622979357,111.1609296,7621
1.928411039,117.3038765,6210
-1.159369407,116.8656037,161026
0.090731839,117.4571522,25699
-0.500723724,117.1787072,139036
-0.50594603,115.8337733,40609
0.086716349,116.5127043,51401
0.957753319,117.1384194,41668
-1.733207429,116.0935099,19898
0.719367188,114.8716388,592
-1.156940475,116.5967624,16055
2.8146794,117.0374091,11661
3.359404057,117.5995125,25515
2.477836091,115.7164443,6012
3.99478405,116.6629802,17499
3.551770174,117.1670889,2233
-1.890854863,105.489458,17201
-2.770940671,106.3422276,30107
-2.430092359,106.2432778,23807
-2.869923732,107.7110423,12657
-2.907096818,108.0523772,20314
-2.11066282,106.1134716,57328
0.962899817,104.0636895,407279
0.920284721,104.4853135,44028
-5.415380618,105.2669371,278030
-5.031759305,104.1902433,26809
-5.532728047,105.500416,92843
-4.861296729,105.2647835,82330
-5.136594313,105.6490394,62617
-4.809228483,104.8059149,43287
-5.473451256,105.110214,25992
-5.330837486,104.9200102,32523
-4.372769655,105.5319309,6073
-4.51643481,104.6145385,23080
-3.677180132,128.1797056,51697
-5.553170577,132.4664619,751
1.031156297,128.3085337,6302
1.542268033,127.8310482,2840
0.838834953,127.1726208,43487
0.485187917,127.6736729,1230
-8.474819995,118.6184202,267
-8.472147109,118.2166624,8761
-8.455798775,118.7849038,35851
-8.590268712,116.1110929,88063
-8.664379508,116.0942967,60937
-8.722762201,116.2891596,62144
-8.533055708,116.5306936,73135
-8.349044624,116.28352,11816
-8.703249861,117.4849042,30130
-8.829665586,116.9150503,17146
-10.20429476,123.6071857,33391
-8.303783993,124.568839,1596
-9.153832728,124.9684615,1981
-8.677239402,121.7341505,860
-8.365088647,122.9444603,1239
-8.602584301,119.9889563,1151
-8.608707973,122.3037538,965
-2.659354253,140.8088894,23777
-4.500788958,136.6936739,5916
-0.870476548,131.3378376,3257
1.406087221,101.6633406,19567
-0.533185269,102.3275797,49213
-9.918043743,123.8600724,1316
-8.38028476,123.542407,506
-9.521752161,124.889342,1177
-8.571604545,120.6905931,647
-8.667471933,121.0011906,1003
-10.72604366,123.1244679,815
-9.8772639,120.2547912,1536
-9.377507808,124.5697348,1170
